row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,order_week,order_dow,shipping_days,profit_margin_pct,discounted_revenue,cogs,customer_ltv,customer_order_rank,is_repeat_customer,sales_growth_pct,revenue_per_unit,is_high_value_order,is_loss_order
9242,CA-2017-110310,2017-10-27,2017-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754,2017,10,4,43,Friday,6,8.75,5.26,6.0,1972.6,12,1,-11.48,2.19,0,0
9006,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2017,11,4,46,Saturday,0,27.0,92.52,67.54,1972.6,13,1,52.29,15.42,0,0
9007,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728,2017,11,4,46,Saturday,0,28.0,37.76,27.19,1972.6,14,1,52.29,37.76,0,0
9008,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686,2017,11,4,46,Saturday,0,47.0,7.38,3.91,1972.6,15,1,52.29,3.69,0,0
9009,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0.0,2.7354,2017,11,4,46,Saturday,0,47.0,5.82,3.08,1972.6,16,1,52.29,2.91,0,0
9488,US-2017-125213,2017-12-11,2017-12-13,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3,0.0,2.1582,2017,12,4,50,Monday,2,33.0,6.54,4.38,1972.6,17,1,-29.23,2.18,0,0
8431,US-2014-113124,2014-03-30,2014-04-05,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.465,2014,3,1,13,Sunday,6,5.0,129.3,122.84,2461.4,1,0,1132.13,64.65,0,0
7296,CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.838,2014,5,2,18,Sunday,1,7.5,30.27,35.0,2461.4,2,1,-16.42,18.92,0,0
7297,CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,1.8468,2014,5,2,18,Sunday,1,33.75,4.38,3.63,2461.4,3,1,-16.42,0.91,0,0
1147,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,2015,4,2,14,Saturday,0,16.67,579.67,536.73,2461.4,4,1,-11.7,322.04,1,0
1148,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,5.84,2,0.0,2.628,2015,4,2,14,Saturday,0,45.0,5.84,3.21,2461.4,5,1,-11.7,2.92,0,0
1149,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.8696,2015,4,2,14,Saturday,0,46.0,12.76,6.89,2461.4,6,1,-11.7,6.38,0,0
1150,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.95,1,0.0,0.438,2015,4,2,14,Saturday,0,4.0,10.95,10.51,2461.4,7,1,-11.7,10.95,0,0
1151,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,0.0,209.993,2015,4,2,14,Saturday,0,35.0,599.98,389.99,2461.4,8,1,-11.7,299.99,1,0
1397,CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256,2016,11,4,47,Thursday,2,35.0,13.77,11.19,2461.4,9,1,33.05,4.3,0,0
1398,CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0.0,5.6644,2016,11,4,47,Thursday,2,49.0,11.56,5.9,2461.4,10,1,33.05,5.78,0,0
1399,CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0.0,11.492,2016,11,4,47,Thursday,2,13.0,88.4,76.91,2461.4,11,1,33.05,22.1,0,0
1400,CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104,2016,11,4,47,Thursday,2,48.0,6.48,3.37,2461.4,12,1,33.05,6.48,0,0
4363,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,0.0,35.6238,2017,5,2,20,Saturday,2,27.0,131.94,96.32,2461.4,13,1,21.19,43.98,0,0
4364,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,0.0,8.2944,2017,5,2,20,Saturday,2,32.0,25.92,17.63,2461.4,14,1,21.19,6.48,0,0
4365,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0.0,162.0948,2017,5,2,20,Saturday,2,23.0,704.76,542.67,2461.4,15,1,21.19,176.19,1,0
4366,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.41,3,0.0,3.4827,2017,5,2,20,Saturday,2,47.0,7.41,3.93,2461.4,16,1,21.19,2.47,0,0
4367,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,0.0,7.095,2017,5,2,20,Saturday,2,33.0,21.5,14.4,2461.4,17,1,21.19,2.15,0,0
3862,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,2014,5,2,18,Saturday,7,36.25,32.14,25.61,2218.99,1,0,-16.42,13.39,0,0
3863,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498,2014,5,2,18,Saturday,7,36.25,8.72,6.95,2218.99,2,1,-16.42,3.63,0,0
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728,2014,12,4,52,Saturday,3,-170.0,1.0,13.46,2218.99,3,1,-11.55,4.98,0,1
6140,US-2015-113593,2015-04-18,2015-04-20,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0.0,30.0144,2015,4,2,16,Saturday,2,26.0,115.44,85.43,2218.99,4,1,-11.7,38.48,0,0
4952,CA-2015-144190,2015-06-09,2015-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,12.96,2,0.0,6.2208,2015,6,2,24,Tuesday,4,48.0,12.96,6.74,2218.99,5,1,-17.7,6.48,0,0
3801,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,2016,10,4,41,Friday,6,10.0,82.07,92.33,2218.99,6,1,-18.69,102.59,0,0
3802,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,2016,10,4,41,Friday,6,26.25,18.16,16.74,2218.99,7,1,-18.69,22.7,0,0
3803,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,2016,10,4,41,Friday,6,36.25,74.42,59.3,2218.99,8,1,-18.69,31.01,0,0
3804,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,0.2,1.4364,2016,10,4,41,Friday,6,11.25,10.21,11.33,2218.99,9,1,-18.69,6.38,0,0
3805,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,0.2,13.128,2016,10,4,41,Friday,6,37.5,28.01,21.88,2218.99,10,1,-18.69,8.75,0,0
3806,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,2016,10,4,41,Friday,6,37.5,31.32,24.47,2218.99,11,1,-18.69,39.15,0,0
5309,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998,2017,11,4,46,Sunday,2,-24.29,133.74,237.46,2218.99,12,1,52.29,63.69,0,1
5310,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,3.912,2017,11,4,46,Sunday,2,30.0,10.43,9.13,2218.99,13,1,52.29,2.61,0,0
5311,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,0.8,-2287.782,2017,11,4,46,Sunday,2,-150.0,305.04,3812.97,2218.99,14,1,52.29,254.2,1,1
9422,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752,2014,7,3,30,Wednesday,4,10.0,483.8,544.28,8241.74,1,0,-1.88,100.79,1,0
9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0.0,11.803,2014,7,3,30,Wednesday,4,29.0,40.7,28.9,8241.74,2,1,-1.88,8.14,0,0
9424,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797,2014,7,3,30,Wednesday,4,12.5,241.9,264.58,8241.74,3,1,-1.88,100.79,1,0
9425,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95,2014,7,3,30,Wednesday,4,11.0,45.0,40.05,8241.74,4,1,-1.88,15.0,0,0
9733,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0.0,145.0696,2014,8,3,34,Wednesday,5,29.0,500.24,355.17,8241.74,5,1,-17.78,38.48,1,0
9734,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,2014,8,3,34,Wednesday,5,46.0,20.12,10.86,8241.74,6,1,-17.78,10.06,0,0
9735,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0.0,421.5853,2014,8,3,34,Wednesday,5,47.0,896.99,475.4,8241.74,7,1,-17.78,896.99,1,0
3612,US-2016-131674,2016-11-29,2016-12-01,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,2016,11,4,48,Tuesday,2,28.75,46.73,41.62,8241.74,8,1,33.05,29.21,0,0
4218,CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176,2017,4,2,13,Saturday,2,17.65,410.26,397.49,8241.74,9,1,-37.96,60.33,1,0
4219,CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,2017,4,2,13,Saturday,2,7.5,3839.99,4439.99,8241.74,10,1,-37.96,2399.99,1,0
5391,CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526,2017,11,4,45,Friday,2,36.25,21.08,16.8,8241.74,11,1,52.29,8.78,0,0
6771,CA-2017-139402,2017-12-09,2017-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5,0.2,146.79,2017,12,4,49,Saturday,4,35.0,335.52,272.61,8241.74,12,1,-29.23,83.88,1,0
6772,CA-2017-139402,2017-12-09,2017-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3,0.7,-9.9705,2017,12,4,49,Saturday,4,-76.67,3.9,22.98,8241.74,13,1,-29.23,4.34,0,1
8947,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,2017,12,4,51,Sunday,4,48.0,19.44,10.11,8241.74,14,1,-29.23,6.48,0,0
8948,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0.0,6.15,2017,12,4,51,Sunday,4,50.0,12.3,6.15,8241.74,15,1,-29.23,2.46,0,0
9546,CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.0,0.891,2014,10,4,44,Wednesday,4,45.0,1.98,1.09,1821.74,1,0,-61.54,0.99,0,0
9547,CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,35.6636,2014,10,4,44,Wednesday,4,47.0,75.88,40.22,1821.74,2,1,-61.54,37.94,0,0
4114,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,2015,5,2,18,Saturday,5,33.75,7.08,5.87,1821.74,3,1,-11.88,2.95,0,0
4115,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,2015,5,2,18,Saturday,5,8.75,126.7,144.52,1821.74,4,1,-11.88,52.79,0,0
1864,US-2016-100839,2016-10-13,2016-10-17,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,2016,10,4,41,Thursday,4,-64.0,363.72,1193.02,1821.74,5,1,-18.69,145.49,1,1
1865,US-2016-100839,2016-10-13,2016-10-17,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368,2016,10,4,41,Thursday,4,17.5,19.97,20.59,1821.74,6,1,-18.69,8.32,0,0
8475,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,4,0.7,-29.0536,2017,4,2,14,Sunday,5,-76.67,11.37,66.95,1821.74,7,1,-37.96,9.47,0,1
8476,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,2017,4,2,14,Sunday,5,36.25,52.47,41.81,1821.74,8,1,-37.96,32.79,0,0
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057,2017,6,2,23,Friday,1,7.5,576.61,666.7,1821.74,9,1,19.7,144.15,1,0
2979,CA-2014-109232,2014-01-13,2014-01-16,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.3504,2014,1,1,3,Monday,3,16.0,545.94,458.59,4326.14,1,0,0.0,90.99,1,0
2832,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.333,2014,11,4,44,Saturday,4,-21.25,355.14,538.25,4326.14,2,1,149.98,88.78,1,1
2833,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3,0.2,54.5916,2014,11,4,44,Saturday,4,35.0,124.78,101.38,4326.14,3,1,149.98,51.99,0,0
1701,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804,2015,7,3,29,Monday,2,36.25,9.45,7.53,4326.14,4,1,16.0,5.9,0,0
1702,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84,2015,7,3,29,Monday,2,16.67,1737.94,1609.2,4326.14,5,1,16.0,214.56,1,0
1703,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,2,0.0,4.6812,2015,7,3,29,Monday,2,47.0,9.96,5.28,4326.14,6,1,16.0,4.98,0,0
1358,CA-2016-145247,2016-05-05,2016-05-07,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0.0,36.4044,2016,5,2,18,Thursday,2,46.0,79.14,42.74,4326.14,7,1,47.06,26.38,0,0
8323,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,2.2724,2016,11,4,46,Saturday,6,26.0,8.74,6.47,4326.14,8,1,33.05,4.37,0,0
8324,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,2016,11,4,46,Saturday,6,46.0,44.75,24.16,4326.14,9,1,33.05,8.95,0,0
4343,CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,6.6906,2017,3,1,11,Sunday,3,33.75,15.86,13.13,4326.14,10,1,190.0,3.3,0,0
4344,CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,2017,3,1,11,Sunday,3,-20.0,526.0,789.0,4326.14,11,1,190.0,109.58,1,1
4345,CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0.0,10.9494,2017,3,1,11,Sunday,3,11.0,99.54,88.59,4326.14,12,1,190.0,49.77,0,0
4346,CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828,2017,3,1,11,Sunday,3,43.0,199.96,113.98,4326.14,13,1,190.0,49.99,0,0
3232,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,2017,4,2,15,Sunday,6,-170.0,5.21,70.32,4326.14,14,1,-37.96,8.68,0,1
3233,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784,2017,4,2,15,Sunday,6,-165.0,0.58,7.67,4326.14,15,1,-37.96,2.9,0,1
3234,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,2017,4,2,15,Sunday,6,-23.75,26.04,40.27,4326.14,16,1,-37.96,16.27,0,1
4558,US-2017-117331,2017-10-21,2017-10-28,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-6.5619,2017,10,4,42,Saturday,7,-76.67,2.57,15.12,4326.14,17,1,-11.48,8.56,0,1
3465,CA-2017-128699,2017-12-03,2017-12-05,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,1,0.2,7.1988,2017,12,4,48,Sunday,2,15.0,38.39,40.79,4326.14,18,1,-29.23,47.99,0,0
